2025-07-28 08:32:29,748 - orchestrator - INFO - register_robot_service:124 - Registered robot service: meca
2025-07-28 08:32:29,750 - orchestrator - INFO - register_robot_service:124 - Registered robot service: ot2
2025-07-28 08:32:29,752 - orchestrator - INFO - register_protocol_service:129 - Registered protocol execution service
2025-07-28 08:32:34,807 - orchestrator - INFO - start:141 - RobotOrchestrator service started
2025-07-28 08:32:34,809 - command_service - INFO - _on_start:134 - Starting Robot command service...
2025-07-28 10:18:24,727 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['ot2']
2025-07-28 10:18:29,731 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['ot2']
2025-07-28 10:18:34,736 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['ot2']
2025-07-28 11:10:42,167 - command_service - INFO - execute_operation:280 - Starting operation submit_command_1753701042166: submit_command for robot meca
2025-07-28 11:10:42,175 - command_service - INFO - _submit_command:303 - [a21ea86f] Submitting command: type=CommandType.PICKUP_SEQUENCE, robot=meca, command_id=cmd_meca_1753701042172
2025-07-28 11:10:42,180 - command_service - INFO - _submit_command:313 - [a21ea86f] Robot meca state: RobotState.IDLE, operational: True
2025-07-28 11:10:42,188 - command_service - INFO - _validate_command:398 - [a21ea86f] Command cmd_meca_1753701042172 validation passed: start=0, count=5, operation_type=pickup_wafer_sequence, is_last_batch=False
2025-07-28 11:10:42,192 - command_service - INFO - _submit_command:327 - [a21ea86f] Adding command cmd_meca_1753701042172 to queue with priority -2
2025-07-28 11:10:42,198 - command_service - INFO - _submit_command:333 - [a21ea86f] Command submitted successfully: cmd_meca_1753701042172 for robot meca, queue size: 1
2025-07-28 11:10:42,201 - command_service - INFO - execute_operation:299 - Operation submit_command_1753701042166 completed successfully in 0.03s
2025-07-28 11:10:42,210 - command_service - INFO - _process_command_queue:411 - Dequeued command: cmd_meca_1753701042172 (type: pickup_sequence, robot: meca)
2025-07-28 11:10:42,214 - command_service - INFO - _process_command_queue:419 - Starting execution of command cmd_meca_1753701042172
2025-07-28 11:10:42,216 - command_service - INFO - _execute_command:432 - *** EXECUTING COMMAND cmd_meca_1753701042172 ***
2025-07-28 11:10:42,218 - command_service - INFO - _execute_command:433 - Command details: robot=meca, type=pickup_sequence, params={'start': 0, 'count': 5, 'operation_type': 'pickup_wafer_sequence', 'is_last_batch': False}
2025-07-28 11:10:42,220 - command_service - INFO - _execute_command:440 - Setting robot meca state to BUSY (current state: idle)
2025-07-28 11:10:42,226 - command_service - INFO - _execute_command:451 - Robot meca state updated to BUSY (verified: busy)
2025-07-28 11:10:42,230 - command_service - INFO - _execute_command:457 - Robot type: meca, available processors: ['meca', 'ot2', 'arduino', 'carousel']
2025-07-28 11:10:42,234 - command_service - INFO - _execute_command:462 - Using processor: <bound method RobotCommandService._process_meca_command of <services.command_service.RobotCommandService object at 0x78b2c2cacf40>>
2025-07-28 11:10:42,239 - command_service - INFO - _process_meca_command:612 - Processing Meca command: cmd_meca_1753701042172 for robot meca
2025-07-28 11:10:42,244 - command_service - INFO - _process_meca_command:627 - Found Meca service: <services.meca_service.MecaService object at 0x78b2c2ca5850> for robot meca
2025-07-28 11:10:42,597 - command_service - INFO - _execute_command:478 - Command cmd_meca_1753701042172 completed successfully with result: ServiceResult(success=False, data=None, error='Unexpected error checking hardware state for meca: Robot meca not connected', error_code=None, execution_time=0.011852264404296875, metadata={})
2025-07-28 11:10:42,617 - command_service - INFO - _execute_command:487 - Setting robot meca state back to IDLE (current state: busy)
2025-07-28 11:10:42,641 - command_service - INFO - _execute_command:495 - Robot meca state updated to IDLE (verified: idle)
2025-07-28 12:58:42,333 - command_service - INFO - _stop_health_monitoring:197 - Stopped health monitoring for RobotCommandService
2025-07-28 12:58:42,337 - command_service - INFO - _process_command_queue:423 - Command queue processor cancelled
2025-07-28 12:58:42,342 - command_service - INFO - _on_stop:167 - Robot command service stopped
2025-07-28 12:58:42,345 - command_service - INFO - stop:160 - RobotCommandService service stopped
2025-07-28 12:58:42,347 - orchestrator - INFO - _stop_health_monitoring:197 - Stopped health monitoring for RobotOrchestrator
2025-07-28 12:58:42,534 - orchestrator - INFO - stop:160 - RobotOrchestrator service stopped
2025-07-28 12:58:56,383 - orchestrator - INFO - register_robot_service:124 - Registered robot service: meca
2025-07-28 12:58:56,385 - orchestrator - INFO - register_robot_service:124 - Registered robot service: ot2
2025-07-28 12:58:56,387 - orchestrator - INFO - register_protocol_service:129 - Registered protocol execution service
2025-07-28 12:59:01,650 - orchestrator - INFO - start:141 - RobotOrchestrator service started
2025-07-28 12:59:01,653 - command_service - INFO - _on_start:134 - Starting Robot command service...
2025-07-28 12:59:01,658 - command_service - INFO - _on_start:139 - Orchestrator available with registered services: {'meca': 'MecaService', 'ot2': 'OT2Service'}
2025-07-28 12:59:01,660 - command_service - INFO - _on_start:144 - Available command processors: ['meca', 'ot2', 'arduino', 'carousel']
2025-07-28 12:59:01,664 - command_service - INFO - _on_start:148 - Robot command service started with command queue processor
2025-07-28 12:59:01,667 - command_service - INFO - start:141 - RobotCommandService service started
2025-07-28 12:59:01,730 - command_service - INFO - _process_command_queue:402 - Command queue processor started
2025-07-28 12:59:36,113 - command_service - INFO - _stop_health_monitoring:197 - Stopped health monitoring for RobotCommandService
2025-07-28 12:59:36,222 - command_service - INFO - _process_command_queue:423 - Command queue processor cancelled
2025-07-28 12:59:36,272 - command_service - INFO - _on_stop:167 - Robot command service stopped
2025-07-28 12:59:36,276 - command_service - INFO - stop:160 - RobotCommandService service stopped
2025-07-28 12:59:36,316 - orchestrator - INFO - _stop_health_monitoring:197 - Stopped health monitoring for RobotOrchestrator
2025-07-28 12:59:36,604 - orchestrator - INFO - stop:160 - RobotOrchestrator service stopped
2025-07-28 12:59:46,993 - orchestrator - INFO - register_robot_service:124 - Registered robot service: meca
2025-07-28 12:59:46,998 - orchestrator - INFO - register_robot_service:124 - Registered robot service: ot2
2025-07-28 12:59:47,000 - orchestrator - INFO - register_protocol_service:129 - Registered protocol execution service
2025-07-28 12:59:51,159 - orchestrator - INFO - start:141 - RobotOrchestrator service started
2025-07-28 12:59:51,161 - command_service - INFO - _on_start:134 - Starting Robot command service...
2025-07-28 12:59:51,166 - command_service - INFO - _on_start:139 - Orchestrator available with registered services: {'meca': 'MecaService', 'ot2': 'OT2Service'}
2025-07-28 12:59:51,169 - command_service - INFO - _on_start:144 - Available command processors: ['meca', 'ot2', 'arduino', 'carousel']
2025-07-28 12:59:51,172 - command_service - INFO - _on_start:148 - Robot command service started with command queue processor
2025-07-28 12:59:51,174 - command_service - INFO - start:141 - RobotCommandService service started
2025-07-28 12:59:51,220 - command_service - INFO - _process_command_queue:402 - Command queue processor started
2025-07-28 13:00:33,814 - command_service - INFO - _stop_health_monitoring:197 - Stopped health monitoring for RobotCommandService
2025-07-28 13:00:33,817 - command_service - INFO - _process_command_queue:423 - Command queue processor cancelled
2025-07-28 13:00:33,832 - command_service - INFO - _on_stop:167 - Robot command service stopped
2025-07-28 13:00:33,836 - command_service - INFO - stop:160 - RobotCommandService service stopped
2025-07-28 13:00:33,839 - orchestrator - INFO - _stop_health_monitoring:197 - Stopped health monitoring for RobotOrchestrator
2025-07-28 13:00:33,892 - orchestrator - INFO - stop:160 - RobotOrchestrator service stopped
2025-07-28 13:00:44,849 - orchestrator - INFO - register_robot_service:124 - Registered robot service: meca
2025-07-28 13:00:44,856 - orchestrator - INFO - register_robot_service:124 - Registered robot service: ot2
2025-07-28 13:00:44,861 - orchestrator - INFO - register_protocol_service:129 - Registered protocol execution service
2025-07-28 13:00:49,479 - orchestrator - INFO - start:141 - RobotOrchestrator service started
2025-07-28 13:00:49,495 - command_service - INFO - _on_start:134 - Starting Robot command service...
2025-07-28 13:00:49,506 - command_service - INFO - _on_start:139 - Orchestrator available with registered services: {'meca': 'MecaService', 'ot2': 'OT2Service'}
2025-07-28 13:00:49,531 - command_service - INFO - _on_start:144 - Available command processors: ['meca', 'ot2', 'arduino', 'carousel']
2025-07-28 13:00:49,536 - command_service - INFO - _on_start:148 - Robot command service started with command queue processor
2025-07-28 13:00:49,541 - command_service - INFO - start:141 - RobotCommandService service started
2025-07-28 13:00:49,579 - command_service - INFO - _process_command_queue:402 - Command queue processor started
2025-07-28 13:00:49,586 - command_service - INFO - _stop_health_monitoring:197 - Stopped health monitoring for RobotCommandService
2025-07-28 13:00:49,591 - command_service - INFO - _process_command_queue:423 - Command queue processor cancelled
2025-07-28 13:00:49,596 - command_service - INFO - _on_stop:167 - Robot command service stopped
2025-07-28 13:00:49,598 - command_service - INFO - stop:160 - RobotCommandService service stopped
2025-07-28 13:00:49,600 - orchestrator - INFO - _stop_health_monitoring:197 - Stopped health monitoring for RobotOrchestrator
2025-07-28 13:00:49,623 - orchestrator - INFO - stop:160 - RobotOrchestrator service stopped
2025-07-28 13:10:25,401 - orchestrator - INFO - register_robot_service:124 - Registered robot service: meca
2025-07-28 13:10:25,404 - orchestrator - INFO - register_robot_service:124 - Registered robot service: ot2
2025-07-28 13:10:25,407 - orchestrator - INFO - register_protocol_service:129 - Registered protocol execution service
2025-07-28 13:10:30,299 - orchestrator - INFO - start:141 - RobotOrchestrator service started
2025-07-28 13:10:30,301 - command_service - INFO - _on_start:134 - Starting Robot command service...
2025-07-28 13:10:30,304 - command_service - INFO - _on_start:139 - Orchestrator available with registered services: {'meca': 'MecaService', 'ot2': 'OT2Service'}
2025-07-28 13:10:30,308 - command_service - INFO - _on_start:144 - Available command processors: ['meca', 'ot2', 'arduino', 'carousel']
2025-07-28 13:10:30,311 - command_service - INFO - _on_start:148 - Robot command service started with command queue processor
2025-07-28 13:10:30,313 - command_service - INFO - start:141 - RobotCommandService service started
2025-07-28 13:10:30,351 - command_service - INFO - _process_command_queue:402 - Command queue processor started
2025-07-28 13:13:54,646 - command_service - INFO - _stop_health_monitoring:197 - Stopped health monitoring for RobotCommandService
2025-07-28 13:13:54,651 - command_service - INFO - _process_command_queue:423 - Command queue processor cancelled
2025-07-28 13:13:54,657 - command_service - INFO - _on_stop:167 - Robot command service stopped
2025-07-28 13:13:54,661 - command_service - INFO - stop:160 - RobotCommandService service stopped
2025-07-28 13:13:54,664 - orchestrator - INFO - _stop_health_monitoring:197 - Stopped health monitoring for RobotOrchestrator
2025-07-28 13:13:54,756 - orchestrator - INFO - stop:160 - RobotOrchestrator service stopped
2025-07-28 13:14:00,847 - orchestrator - INFO - register_robot_service:124 - Registered robot service: meca
2025-07-28 13:14:00,852 - orchestrator - INFO - register_robot_service:124 - Registered robot service: ot2
2025-07-28 13:14:00,858 - orchestrator - INFO - register_protocol_service:129 - Registered protocol execution service
2025-07-28 13:14:05,508 - orchestrator - INFO - start:141 - RobotOrchestrator service started
2025-07-28 13:14:05,589 - command_service - INFO - _on_start:134 - Starting Robot command service...
2025-07-28 13:14:05,651 - command_service - INFO - _on_start:139 - Orchestrator available with registered services: {'meca': 'MecaService', 'ot2': 'OT2Service'}
2025-07-28 13:14:05,737 - command_service - INFO - _on_start:144 - Available command processors: ['meca', 'ot2', 'arduino', 'carousel']
2025-07-28 13:14:05,836 - command_service - INFO - _on_start:148 - Robot command service started with command queue processor
2025-07-28 13:14:05,954 - command_service - INFO - start:141 - RobotCommandService service started
2025-07-28 13:14:06,548 - command_service - INFO - _process_command_queue:402 - Command queue processor started
2025-07-28 13:14:06,563 - command_service - INFO - _stop_health_monitoring:197 - Stopped health monitoring for RobotCommandService
2025-07-28 13:14:06,571 - command_service - INFO - _process_command_queue:423 - Command queue processor cancelled
2025-07-28 13:14:06,584 - command_service - INFO - _on_stop:167 - Robot command service stopped
2025-07-28 13:14:06,624 - command_service - INFO - stop:160 - RobotCommandService service stopped
2025-07-28 13:14:06,661 - orchestrator - INFO - _stop_health_monitoring:197 - Stopped health monitoring for RobotOrchestrator
2025-07-28 13:14:06,778 - orchestrator - INFO - stop:160 - RobotOrchestrator service stopped
2025-07-28 13:14:18,847 - orchestrator - INFO - register_robot_service:124 - Registered robot service: meca
2025-07-28 13:14:18,852 - orchestrator - INFO - register_robot_service:124 - Registered robot service: ot2
2025-07-28 13:14:18,856 - orchestrator - INFO - register_protocol_service:129 - Registered protocol execution service
2025-07-28 13:14:22,812 - orchestrator - INFO - start:141 - RobotOrchestrator service started
2025-07-28 13:14:22,825 - command_service - INFO - _on_start:134 - Starting Robot command service...
2025-07-28 13:14:22,828 - command_service - INFO - _on_start:139 - Orchestrator available with registered services: {'meca': 'MecaService', 'ot2': 'OT2Service'}
2025-07-28 13:14:22,832 - command_service - INFO - _on_start:144 - Available command processors: ['meca', 'ot2', 'arduino', 'carousel']
2025-07-28 13:14:22,836 - command_service - INFO - _on_start:148 - Robot command service started with command queue processor
2025-07-28 13:14:22,839 - command_service - INFO - start:141 - RobotCommandService service started
2025-07-28 13:14:22,875 - command_service - INFO - _process_command_queue:402 - Command queue processor started
2025-07-28 13:15:06,767 - command_service - INFO - _stop_health_monitoring:197 - Stopped health monitoring for RobotCommandService
2025-07-28 13:15:06,771 - command_service - INFO - _process_command_queue:423 - Command queue processor cancelled
2025-07-28 13:15:06,774 - command_service - INFO - _on_stop:167 - Robot command service stopped
2025-07-28 13:15:06,777 - command_service - INFO - stop:160 - RobotCommandService service stopped
2025-07-28 13:15:06,782 - orchestrator - INFO - _stop_health_monitoring:197 - Stopped health monitoring for RobotOrchestrator
2025-07-28 13:15:07,042 - orchestrator - INFO - stop:160 - RobotOrchestrator service stopped
2025-07-28 13:27:31,100 - orchestrator - INFO - register_robot_service:124 - Registered robot service: meca
2025-07-28 13:27:31,103 - orchestrator - INFO - register_robot_service:124 - Registered robot service: ot2
2025-07-28 13:27:31,107 - orchestrator - INFO - register_protocol_service:129 - Registered protocol execution service
2025-07-28 13:27:36,293 - orchestrator - INFO - start:141 - RobotOrchestrator service started
2025-07-28 13:27:36,301 - command_service - INFO - _on_start:134 - Starting Robot command service...
2025-07-28 13:27:36,308 - command_service - INFO - _on_start:139 - Orchestrator available with registered services: {'meca': 'MecaService', 'ot2': 'OT2Service'}
2025-07-28 13:27:36,312 - command_service - INFO - _on_start:144 - Available command processors: ['meca', 'ot2', 'arduino', 'carousel']
2025-07-28 13:27:36,315 - command_service - INFO - _on_start:148 - Robot command service started with command queue processor
2025-07-28 13:27:36,320 - command_service - INFO - start:141 - RobotCommandService service started
2025-07-28 13:27:36,397 - command_service - INFO - _process_command_queue:402 - Command queue processor started
2025-07-28 13:42:11,519 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
2025-07-28 13:42:16,521 - orchestrator - WARNING - _monitor_system_status:397 - Robots needing attention: ['meca']
